flight_id,departure_date,airline,status,monto_pago
UA3563,2026-11-19,UA,ON_TIME,346.19
UA4331,2026-11-02,UA,CANCELLED,241.41
,2026-11-29,AA,ON_TIME,465.49
DL5083,2026-11-21,DL,CANCELLED,657.45
AA6290,2026-11-17,AA,DELAYED,363.58
SW7943,2026-11-10,SW,ON_TIME,829.04
UA5944,2026-11-12,UA,CANCELLED,489.52
SW3153,2026-11-26,SW,ON_TIME,1000.67
SW7176,2026-11-26,SW,ON_TIME,1380.76
UA9569,2026-11-01,UA,DELAYED,1423.65
AA8638,2026-11-21,AA,DELAYED,1292.56
SW4159,2026-11-18,SW,DELAYED,257.26
UA8715,2026-11-23,UA,CANCELLED,709.21
DL9816,2026-11-15,DL,ON_TIME,1235.32
UA5688,2026-11-17,UA,ON_TIME,1483.51
UA3896,2026-11-07,UA,CANCELLED,1412.4
AA4573,2026-11-22,AA,DELAYED,479.82
AA9336,2026-11-02,AA,DELAYED,772.02
UA6088,2026-11-19,UA,CANCELLED,1490.59
AA1643,2026-11-09,AA,CANCELLED,432.0
DL8819,2026-11-29,DL,ON_TIME,893.47
AA6431,2026-11-20,AA,ON_TIME,625.7
AA5868,2026-11-02,AA,DELAYED,ERROR_TEXT
SW3178,2026-11-21,SW,ON_TIME,265.66
SW2760,2026-11-10,SW,DELAYED,130.31
AA881,2026-11-16,AA,CANCELLED,1004.41
DL6311,2026-11-26,DL,CANCELLED,765.09
SW7498,2026-11-01,SW,ON_TIME,910.38
AA6516,2026-11-12,AA,CANCELLED,854.37
UA9005,2026-11-27,UA,CANCELLED,121.09
UA3343,2026-11-14,UA,CANCELLED,1102.57
UA2717,2026-11-03,UA,ON_TIME,799.68
SW6471,2026-11-13,SW,DELAYED,1143.96
DL592,2026-11-28,DL,ON_TIME,218.39
AA4606,2026-11-10,AA,CANCELLED,1372.11
SW7169,2026-11-16,SW,ON_TIME,554.8
DL3658,2026-11-09,DL,CANCELLED,1041.69
AA4108,2026-11-08,AA,ON_TIME,1200.08
SW5365,2026-11-23,SW,DELAYED,1441.43
AA1566,2026-11-24,AA,DELAYED,1452.14
UA3280,2026-11-09,UA,DELAYED,1189.46
UA4546,2026-11-29,UA,DELAYED,1033.71
UA111,2026-11-20,UA,DELAYED,1477.91
AA5179,2026-11-29,AA,DELAYED,942.21
SW6066,2026-11-01,SW,CANCELLED,292.28
AA2754,2026-11-08,AA,CANCELLED,288.41
DL4532,2026-11-02,DL,DELAYED,1376.75
AA949,2026-11-12,AA,DELAYED,165.95
DL5503,2026-11-19,DL,ON_TIME,475.83
UA339,2026-11-26,UA,DELAYED,1309.93
UA1287,2026-11-18,UA,DELAYED,327.02
AA8765,2026-11-30,AA,ON_TIME,1242.36
DL7147,2026-11-17,DL,DELAYED,1213.98
AA6424,2026-11-02,AA,DELAYED,889.66
DL7255,2026-11-28,DL,DELAYED,1089.75
DL6833,2026-11-30,DL,CANCELLED,683.23
AA1572,2026-11-06,AA,CANCELLED,1321.22
UA2771,2026-11-04,UA,CANCELLED,705.53
DL8335,2026-11-09,DL,ON_TIME,1101.04
UA4212,2026-11-11,UA,CANCELLED,1370.77
AA2241,2026-11-10,AA,ON_TIME,1142.29
AA6889,2026-11-01,AA,ON_TIME,253.9
DL1004,2026-11-23,DL,DELAYED,1384.22
AA1634,2026-11-02,AA,ON_TIME,744.15
SW6630,2026-11-13,SW,DELAYED,1406.12
SW1612,2026-11-04,SW,DELAYED,692.96
SW8384,2026-11-11,SW,DELAYED,838.53
AA7200,2026-11-20,AA,CANCELLED,ERROR_TEXT
DL9582,2026-11-20,DL,ON_TIME,594.09
AA4735,2026-11-14,AA,CANCELLED,130.53
DL7156,2026-11-30,DL,CANCELLED,1109.84
UA987,2026-11-30,UA,ON_TIME,1334.56
UA8925,2026-11-20,UA,DELAYED,102.28
SW9002,2026-11-24,SW,ON_TIME,1141.13
DL7776,2026-11-29,DL,CANCELLED,ERROR_TEXT
AA3853,2026-11-22,AA,ON_TIME,1238.67
UA5173,2026-11-01,UA,ON_TIME,311.93
DL920,2026-11-06,DL,CANCELLED,666.67
AA2454,2026-11-16,AA,DELAYED,252.27
,2026-11-09,SW,ON_TIME,1328.01
SW4047,2026-11-12,SW,ON_TIME,1133.19
AA6860,2026-11-11,AA,DELAYED,467.35
DL9094,2026-11-07,DL,DELAYED,1424.63
UA7664,2026-11-25,UA,CANCELLED,334.18
SW2270,2026-11-05,SW,DELAYED,1099.3
SW1634,2026-11-23,SW,ON_TIME,1047.41
AA4190,2026-11-15,AA,CANCELLED,1402.61
SW1876,2026-11-15,SW,CANCELLED,1191.59
DL9928,2026-11-10,DL,ON_TIME,694.42
AA6327,2026-11-06,AA,ON_TIME,456.54
UA3630,2026-11-01,UA,CANCELLED,1318.98
AA4187,2026-11-13,AA,ON_TIME,1440.37
UA9924,2026-11-27,UA,ON_TIME,787.33
AA486,2026-11-14,AA,DELAYED,1109.71
AA4578,2026-11-15,AA,CANCELLED,421.74
DL7998,2026-11-17,DL,CANCELLED,744.16
AA5734,2026-11-30,AA,CANCELLED,895.89
AA260,2026-11-08,AA,ON_TIME,1371.31
UA9415,2026-11-10,UA,DELAYED,1219.31
UA4176,2026-11-30,UA,DELAYED,124.21
SW1654,2026-11-19,SW,CANCELLED,368.9
DL6136,2026-11-20,DL,ON_TIME,986.6
SW2828,2026-11-24,SW,DELAYED,1006.37
AA3993,2026-11-30,AA,DELAYED,1168.02
UA5773,2026-11-19,UA,DELAYED,462.19
DL3805,2026-11-16,DL,DELAYED,1401.4
UA9841,2026-11-28,UA,CANCELLED,751.84
AA3458,2026-11-27,AA,CANCELLED,1135.22
DL6662,2026-11-10,DL,CANCELLED,450.32
UA8198,2026-11-17,UA,ON_TIME,384.37
UA1889,2026-11-12,UA,ON_TIME,764.91
SW8965,2026-11-05,SW,DELAYED,654.0
SW141,2026-11-22,SW,DELAYED,939.03
UA5456,2026-11-13,UA,DELAYED,500.76
UA9702,2026-11-22,UA,ON_TIME,1129.11
AA3565,2026-11-13,AA,CANCELLED,108.93
UA7394,2026-11-02,UA,CANCELLED,630.35
DL1701,2026-11-27,DL,ON_TIME,1362.11
UA6226,2026-11-11,UA,ON_TIME,175.31
AA3996,2026-11-16,AA,CANCELLED,425.16
SW2127,2026-11-25,SW,ON_TIME,213.56
DL1993,2026-11-13,DL,ON_TIME,959.36
SW8224,2026-11-20,SW,ON_TIME,347.78
AA5153,2026-11-23,AA,ON_TIME,899.32
DL1875,2026-11-30,DL,DELAYED,389.43
SW1355,2026-11-25,SW,DELAYED,1398.26
SW1059,2026-11-20,SW,CANCELLED,992.58
SW462,2026-11-29,SW,ON_TIME,830.94
UA4847,2026-11-29,UA,CANCELLED,713.21
AA2923,2026-11-17,AA,CANCELLED,1252.07
AA1060,2026-11-02,AA,ON_TIME,658.5
AA4311,2026-11-11,AA,ON_TIME,1261.08
SW2645,2026-11-29,SW,CANCELLED,383.25
UA9963,2026-11-02,UA,ON_TIME,142.31
DL4779,2026-11-26,DL,CANCELLED,348.41
SW7678,2026-11-18,SW,ON_TIME,539.54
SW7160,2026-11-02,SW,DELAYED,1325.09
AA9226,2026-11-06,AA,ON_TIME,124.65
SW8780,2026-11-23,SW,ON_TIME,388.83
UA2414,2026-11-23,UA,ON_TIME,1491.7
DL981,2026-11-28,DL,ON_TIME,587.71
DL7255,2026-11-02,DL,DELAYED,1431.24
AA1082,2026-11-30,AA,CANCELLED,1121.0
UA6394,2026-11-28,UA,CANCELLED,307.93
UA2234,2026-11-18,UA,CANCELLED,601.97
AA2081,2026-11-09,AA,ON_TIME,1400.76
AA5939,2026-11-23,AA,CANCELLED,969.99
DL7063,2026-11-01,DL,ON_TIME,258.98
SW8919,2026-11-14,SW,DELAYED,1205.56
DL6818,2026-11-20,DL,CANCELLED,465.87
UA6521,2026-11-13,UA,ON_TIME,174.23
SW7186,2026-11-17,SW,DELAYED,340.61
UA1565,2026-11-18,UA,ON_TIME,298.39
UA4019,2026-11-27,UA,CANCELLED,659.48
SW2249,2026-11-09,SW,DELAYED,259.31
DL7975,2026-11-15,DL,CANCELLED,1318.92
UA1079,2026-11-03,UA,DELAYED,515.53
SW6665,2026-11-22,SW,CANCELLED,ERROR_TEXT
SW4588,2026-11-17,SW,DELAYED,624.29
SW5386,2026-11-09,SW,DELAYED,882.13
UA5147,2026-11-25,UA,DELAYED,185.99
AA9837,2026-11-26,AA,ON_TIME,902.07
UA2326,2026-11-08,UA,DELAYED,413.62
UA4700,2026-11-22,UA,CANCELLED,1305.05
AA6135,2026-11-01,AA,DELAYED,707.68
DL6176,2026-11-21,DL,ON_TIME,100.83
AA8976,2026-11-18,AA,CANCELLED,325.74
AA2964,2026-11-16,AA,DELAYED,626.67
SW7319,2026-11-06,SW,ON_TIME,1128.22
AA8155,2026-11-09,AA,ON_TIME,617.92
SW6530,2026-11-06,SW,ON_TIME,263.09
SW5769,2026-11-12,SW,DELAYED,555.22
SW3205,2026-11-07,SW,DELAYED,1041.82
AA4426,2026-11-26,AA,CANCELLED,205.09
SW3656,2026-11-10,SW,ON_TIME,803.14
DL8509,2026-11-07,DL,ON_TIME,1016.43
AA9257,2026-11-06,AA,CANCELLED,696.26
AA2798,2026-11-20,AA,ON_TIME,214.4
AA1504,2026-11-11,AA,ON_TIME,226.04
SW1425,2026-11-22,SW,ON_TIME,1492.72
SW7602,2026-11-07,SW,ON_TIME,768.2
SW590,2026-11-13,SW,CANCELLED,374.63
UA9566,2026-11-07,UA,ON_TIME,944.45
DL2159,2026-11-26,DL,ON_TIME,544.3
AA1193,2026-11-29,AA,ON_TIME,1212.65
UA1217,2026-11-28,UA,DELAYED,490.37
UA5441,2026-11-16,UA,ON_TIME,1416.39
AA9641,2026-11-23,AA,ON_TIME,1278.28
UA484,2026-11-11,UA,ON_TIME,1478.47
SW4287,2026-11-12,SW,ON_TIME,894.04
UA5299,2026-11-11,UA,ON_TIME,325.62
DL6901,2026-11-11,DL,DELAYED,603.48
AA9174,2026-11-12,AA,ON_TIME,1379.96
DL8533,2026-11-21,DL,DELAYED,749.48
AA1797,2026-11-24,AA,ON_TIME,295.04
DL5698,2026-11-08,DL,CANCELLED,1432.86
DL8639,2026-11-24,DL,DELAYED,922.94
AA3716,2026-11-05,AA,DELAYED,429.22
DL726,2026-11-27,DL,ON_TIME,476.37
DL173,2026-11-02,DL,ON_TIME,478.4
SW7489,2026-11-07,SW,DELAYED,1119.14
AA673,2026-11-03,AA,DELAYED,167.04
AA8448,2026-11-25,AA,ON_TIME,927.64
DL5914,2026-11-21,DL,DELAYED,1428.77
SW6358,2026-11-05,SW,DELAYED,854.55
AA8926,2026-11-02,AA,ON_TIME,560.08
AA9184,2026-11-24,AA,DELAYED,342.0
DL6176,2026-11-29,DL,DELAYED,1079.45
UA6675,2026-11-28,UA,DELAYED,573.66
DL8087,2026-11-16,DL,DELAYED,1019.79
UA8584,2026-11-21,UA,DELAYED,835.26
UA1211,2026-11-17,UA,DELAYED,ERROR_TEXT
UA4332,2026-11-08,UA,ON_TIME,1229.88
UA4519,2026-11-01,UA,DELAYED,759.06
UA7079,2026-11-07,UA,CANCELLED,147.06
DL7766,2026-11-18,DL,DELAYED,896.59
DL6444,2026-11-16,DL,DELAYED,166.6
DL1734,2026-11-12,DL,CANCELLED,1376.14
UA4759,2026-11-13,UA,CANCELLED,280.28
UA8248,2026-11-01,UA,DELAYED,1158.77
UA9378,2026-11-04,UA,CANCELLED,106.26
AA3483,2026-11-29,AA,ON_TIME,579.37
DL4776,2026-11-05,DL,DELAYED,281.57
AA8377,2026-11-11,AA,DELAYED,1288.25
DL4207,2026-11-27,DL,DELAYED,1102.69
UA9848,2026-11-10,UA,DELAYED,479.13
UA9000,2026-11-13,UA,ON_TIME,894.18
UA448,2026-11-12,UA,DELAYED,1128.5
UA3747,2026-11-12,UA,CANCELLED,895.72
DL8299,2026-11-21,DL,DELAYED,1144.47
DL2308,2026-11-30,DL,ON_TIME,1064.37
DL1783,2026-11-23,DL,DELAYED,1277.13
SW4913,2026-11-22,SW,DELAYED,494.15
SW9445,2026-11-29,SW,CANCELLED,1156.43
UA397,2026-11-01,UA,ON_TIME,206.34
AA5931,2026-11-02,AA,ON_TIME,453.8
AA9473,2026-11-03,AA,CANCELLED,1055.93
AA9034,2026-11-06,AA,ON_TIME,1142.51
UA2927,2026-11-07,UA,CANCELLED,281.58
UA528,2026-11-15,UA,DELAYED,838.28
AA4586,2026-11-25,AA,ON_TIME,621.16
DL2668,2026-11-26,DL,ON_TIME,265.94
UA6953,2026-11-08,UA,DELAYED,291.24
SW3664,2026-11-25,SW,DELAYED,1010.08
SW2374,2026-11-01,SW,CANCELLED,1412.84
DL5074,2026-11-08,DL,DELAYED,338.12
AA726,2026-11-17,AA,DELAYED,546.09
AA4025,2026-11-06,AA,CANCELLED,1028.99
AA446,2026-11-16,AA,CANCELLED,717.13
AA7634,2026-11-16,AA,DELAYED,140.77
SW4892,2026-11-23,SW,CANCELLED,1356.83
UA7945,2026-11-11,UA,DELAYED,119.15
SW7734,2026-11-20,SW,ON_TIME,1302.7
AA354,2026-11-18,AA,ON_TIME,341.81
SW7218,2026-11-22,SW,CANCELLED,481.15
UA9698,2026-11-14,UA,CANCELLED,1006.44
AA9611,2026-11-11,AA,DELAYED,171.81
SW1103,2026-11-03,SW,DELAYED,1351.79
DL7565,2026-11-03,DL,CANCELLED,1115.96
UA5956,2026-11-10,UA,CANCELLED,982.46
SW161,2026-11-12,SW,DELAYED,727.16
DL4626,2026-11-14,DL,ON_TIME,1014.3
DL5868,2026-11-09,DL,ON_TIME,461.91
,2026-11-24,AA,CANCELLED,369.49
SW4144,2026-11-16,SW,CANCELLED,194.76
DL1562,2026-11-26,DL,DELAYED,521.23
AA374,2026-11-24,AA,DELAYED,470.09
SW7980,2026-11-05,SW,CANCELLED,1072.41
UA2581,2026-11-17,UA,DELAYED,206.67
DL975,2026-11-22,DL,ON_TIME,600.6
UA9847,2026-11-22,UA,ON_TIME,1123.89
AA112,2026-11-01,AA,DELAYED,1475.86
AA3822,2026-11-13,AA,CANCELLED,1299.59
SW2242,2026-11-26,SW,CANCELLED,550.47
DL8817,2026-11-30,DL,DELAYED,817.37
DL3627,2026-11-19,DL,DELAYED,1472.35
SW6657,2026-11-19,SW,DELAYED,582.92
UA5999,2026-11-02,UA,DELAYED,907.39
SW8474,2026-11-15,SW,DELAYED,777.85
,2026-11-11,AA,DELAYED,1374.94
UA3088,2026-11-20,UA,CANCELLED,427.67
UA9594,2026-11-03,UA,CANCELLED,1293.73
AA3913,2026-11-11,AA,CANCELLED,1009.25
AA2709,2026-11-26,AA,DELAYED,777.26
AA9421,2026-11-01,AA,DELAYED,574.82
DL8945,2026-11-21,DL,CANCELLED,888.89
DL1438,2026-11-24,DL,ON_TIME,1116.43
UA2326,2026-11-12,UA,DELAYED,243.23
DL3065,2026-11-20,DL,ON_TIME,1343.37
DL6736,2026-11-23,DL,DELAYED,283.1
DL6374,2026-11-16,DL,CANCELLED,301.22
AA6789,2026-11-01,AA,CANCELLED,744.32
UA1256,2026-11-02,UA,DELAYED,404.81
DL5356,2026-11-25,DL,ON_TIME,401.56
UA7769,2026-11-10,UA,DELAYED,1281.69
UA9536,2026-11-06,UA,DELAYED,1429.3
SW5956,2026-11-11,SW,DELAYED,254.12
UA480,2026-11-04,UA,CANCELLED,684.39
AA2886,2026-11-27,AA,DELAYED,545.15
DL4198,2026-11-04,DL,DELAYED,835.12
AA9463,2026-11-07,AA,DELAYED,411.57
UA3066,2026-11-05,UA,CANCELLED,219.73
AA8358,2026-11-03,AA,ON_TIME,377.16
AA4047,2026-11-22,AA,ON_TIME,587.68
DL7669,2026-11-02,DL,DELAYED,769.7
SW8781,2026-11-07,SW,DELAYED,162.69
DL6491,2026-11-29,DL,CANCELLED,1131.03
AA5040,2026-11-27,AA,ON_TIME,815.31
UA8633,2026-11-07,UA,DELAYED,653.53
DL7879,2026-11-30,DL,CANCELLED,1187.44
UA3613,2026-11-15,UA,CANCELLED,1005.59
UA7319,2026-11-09,UA,DELAYED,1071.51
AA5383,2026-11-19,AA,CANCELLED,1233.22
AA9808,2026-11-22,AA,CANCELLED,578.26
DL5087,2026-11-15,DL,CANCELLED,113.92
SW1803,2026-11-10,SW,ON_TIME,773.98
SW1434,2026-11-15,SW,CANCELLED,142.91
DL1721,2026-11-13,DL,CANCELLED,1242.16
AA6034,2026-11-12,AA,ON_TIME,365.99
UA7382,2026-11-01,UA,CANCELLED,1316.89
SW1478,2026-11-16,SW,ON_TIME,1098.4
DL156,2026-11-01,DL,ON_TIME,128.61
AA862,2026-11-11,AA,ON_TIME,193.92
AA8174,2026-11-10,AA,CANCELLED,963.9
UA6737,2026-11-19,UA,CANCELLED,1417.89
,2026-11-06,DL,ON_TIME,368.37
AA4460,2026-11-07,AA,DELAYED,605.26
AA1493,2026-11-03,AA,ON_TIME,357.94
SW201,2026-11-18,SW,ON_TIME,147.66
DL3930,2026-11-12,DL,DELAYED,1290.0
UA8349,2026-11-16,UA,CANCELLED,705.88
SW2242,2026-11-17,SW,ON_TIME,1426.77
UA501,2026-11-26,UA,DELAYED,655.7
UA7474,2026-11-12,UA,DELAYED,179.52
SW6844,2026-11-29,SW,CANCELLED,1420.95
UA2508,2026-11-03,UA,CANCELLED,1159.85
SW2591,2026-11-05,SW,CANCELLED,1254.53
SW836,2026-11-16,SW,DELAYED,776.99
AA8014,2026-11-04,AA,DELAYED,1148.91
,2026-11-04,AA,CANCELLED,689.51
SW7132,2026-11-26,SW,CANCELLED,323.9
AA2230,2026-11-08,AA,ON_TIME,553.43
UA5718,2026-11-01,UA,ON_TIME,1039.66
SW3737,2026-11-10,SW,ON_TIME,1482.64
AA8628,2026-11-15,AA,DELAYED,1008.98
UA7527,2026-11-19,UA,DELAYED,1318.72
DL428,2026-11-16,DL,CANCELLED,685.42
DL6695,2026-11-10,DL,CANCELLED,178.14
UA3195,2026-11-05,UA,CANCELLED,1330.77
AA162,2026-11-08,AA,DELAYED,435.55
AA669,2026-11-12,AA,CANCELLED,1297.52
AA3139,2026-11-12,AA,DELAYED,766.85
AA7830,2026-11-29,AA,CANCELLED,1189.02
DL2423,2026-11-22,DL,ON_TIME,1377.02
DL4505,2026-11-20,DL,DELAYED,1448.34
UA8273,2026-11-17,UA,ON_TIME,699.51
AA8897,2026-11-03,AA,CANCELLED,754.63
AA5500,2026-11-25,AA,ON_TIME,1320.96
DL2507,2026-11-12,DL,DELAYED,697.36
UA1810,2026-11-25,UA,ON_TIME,768.94
UA9119,2026-11-10,UA,DELAYED,1048.85
UA4502,2026-11-26,UA,ON_TIME,445.39
AA2792,2026-11-02,AA,DELAYED,1350.55
DL8177,2026-11-18,DL,CANCELLED,ERROR_TEXT
AA3350,2026-11-02,AA,DELAYED,372.58
AA1484,2026-11-02,AA,DELAYED,1318.27
AA7691,2026-11-24,AA,DELAYED,1254.5
AA3509,2026-11-01,AA,ON_TIME,163.59
SW7755,2026-11-25,SW,CANCELLED,132.33
SW2614,2026-11-26,SW,ON_TIME,421.4
AA8612,2026-11-26,AA,CANCELLED,1242.27
SW691,2026-11-28,SW,CANCELLED,1127.19
UA9152,2026-11-12,UA,ON_TIME,1255.94
UA103,2026-11-18,UA,DELAYED,581.32
UA3076,2026-11-26,UA,DELAYED,467.31
DL7243,2026-11-12,DL,DELAYED,356.2
AA3592,2026-11-27,AA,DELAYED,1414.57
UA6520,2026-11-05,UA,CANCELLED,1310.02
UA243,2026-11-21,UA,ON_TIME,1308.51
AA3773,2026-11-30,AA,DELAYED,305.76
DL1371,2026-11-30,DL,DELAYED,565.28
AA1109,2026-11-06,AA,DELAYED,1232.07
DL3644,2026-11-12,DL,DELAYED,524.81
DL6520,2026-11-10,DL,ON_TIME,1036.19
SW2609,2026-11-08,SW,CANCELLED,1281.34
UA3255,2026-11-09,UA,CANCELLED,1326.84
SW363,2026-11-11,SW,ON_TIME,1311.3
AA3454,2026-11-23,AA,DELAYED,650.51
SW6271,2026-11-17,SW,DELAYED,279.64
SW1977,2026-11-27,SW,DELAYED,304.41
UA9337,2026-11-04,UA,ON_TIME,1151.01
AA5091,2026-11-11,AA,CANCELLED,1354.53
UA8040,2026-11-16,UA,CANCELLED,190.86
,2026-11-16,SW,DELAYED,1106.92
SW7983,2026-11-08,SW,DELAYED,758.33
AA4385,2026-11-09,AA,CANCELLED,1150.14
UA1567,2026-11-17,UA,CANCELLED,354.78
AA821,2026-11-30,AA,DELAYED,1253.19
SW142,2026-11-06,SW,CANCELLED,1215.19
SW261,2026-11-13,SW,DELAYED,584.45
UA8509,2026-11-15,UA,CANCELLED,160.48
AA532,2026-11-26,AA,ON_TIME,351.18
AA1629,2026-11-30,AA,DELAYED,189.45
DL7011,2026-11-02,DL,DELAYED,631.05
UA1688,2026-11-07,UA,DELAYED,385.18
AA4416,2026-11-19,AA,CANCELLED,187.48
UA3415,2026-11-23,UA,ON_TIME,1074.54
UA5699,2026-11-26,UA,ON_TIME,152.72
DL1369,2026-11-16,DL,DELAYED,970.16
AA4030,2026-11-12,AA,DELAYED,ERROR_TEXT
SW3521,2026-11-13,SW,CANCELLED,696.36
SW8961,2026-11-19,SW,CANCELLED,650.63
UA1551,2026-11-05,UA,DELAYED,870.18
AA1669,2026-11-28,AA,CANCELLED,464.53
UA6683,2026-11-09,UA,CANCELLED,632.9
UA5853,2026-11-15,UA,DELAYED,1411.65
UA342,2026-11-07,UA,DELAYED,339.0
DL7735,2026-11-13,DL,CANCELLED,138.09
SW7528,2026-11-21,SW,CANCELLED,1198.44
UA286,2026-11-13,UA,DELAYED,630.6
AA3308,2026-11-06,AA,CANCELLED,1322.61
UA6691,2026-11-24,UA,DELAYED,1094.49
SW4320,2026-11-25,SW,DELAYED,1252.33
UA8840,2026-11-15,UA,CANCELLED,707.9
AA7292,2026-11-09,AA,CANCELLED,633.78
UA5378,2026-11-02,UA,CANCELLED,287.86
DL6198,2026-11-06,DL,CANCELLED,701.24
SW5759,2026-11-05,SW,CANCELLED,1417.76
UA1148,2026-11-21,UA,DELAYED,314.61
SW7617,2026-11-30,SW,DELAYED,859.15
SW524,2026-11-01,SW,DELAYED,1355.95
UA7364,2026-11-07,UA,DELAYED,809.07
UA2003,2026-11-16,UA,ON_TIME,903.37
DL6489,2026-11-27,DL,CANCELLED,453.04
AA2882,2026-11-24,AA,ON_TIME,1460.0
SW5787,2026-11-04,SW,CANCELLED,1006.74
UA3177,2026-11-22,UA,CANCELLED,1091.88
SW8663,2026-11-09,SW,CANCELLED,1330.3
UA6111,2026-11-02,UA,CANCELLED,948.66
SW5162,2026-11-23,SW,CANCELLED,173.78
DL2616,2026-11-19,DL,ON_TIME,948.87
UA5854,2026-11-16,UA,ON_TIME,823.33
UA8969,2026-11-27,UA,DELAYED,637.28
UA2419,2026-11-28,UA,CANCELLED,1326.91
AA514,2026-11-23,AA,DELAYED,672.1
AA659,2026-11-25,AA,ON_TIME,544.97
SW2696,2026-11-26,SW,ON_TIME,917.1
AA3066,2026-11-11,AA,CANCELLED,525.77
DL1961,2026-11-10,DL,DELAYED,1183.53
SW6313,2026-11-13,SW,CANCELLED,1295.98
UA1068,2026-11-07,UA,ON_TIME,1104.5
AA1671,2026-11-02,AA,ON_TIME,1207.94
UA9360,2026-11-07,UA,CANCELLED,768.37
SW2482,2026-11-19,SW,CANCELLED,685.06
SW343,2026-11-19,SW,DELAYED,952.39
AA8960,2026-11-15,AA,ON_TIME,856.65
AA8878,2026-11-15,AA,CANCELLED,911.12
AA2000,2026-11-18,AA,ON_TIME,1092.81
DL2789,2026-11-13,DL,ON_TIME,167.72
DL9325,2026-11-14,DL,ON_TIME,405.01
UA6449,2026-11-22,UA,CANCELLED,1300.5
AA2532,2026-11-13,AA,DELAYED,944.52
UA5003,2026-11-02,UA,ON_TIME,170.79
AA5800,2026-11-27,AA,CANCELLED,137.48
SW4766,2026-11-14,SW,DELAYED,750.83
SW9554,2026-11-02,SW,CANCELLED,197.32
SW9652,2026-11-14,SW,CANCELLED,221.04
AA6349,2026-11-30,AA,ON_TIME,531.77
DL127,2026-11-23,DL,DELAYED,240.54
SW3707,2026-11-08,SW,DELAYED,782.04
DL9117,2026-11-30,DL,DELAYED,394.89
SW101,2026-11-22,SW,DELAYED,552.89
SW7388,2026-11-24,SW,ON_TIME,762.39
AA1484,2026-11-01,AA,DELAYED,524.95
SW9080,2026-11-07,SW,DELAYED,1284.24
SW393,2026-11-25,SW,DELAYED,1447.33
UA6318,2026-11-13,UA,CANCELLED,209.97
UA8884,2026-11-30,UA,ON_TIME,758.09
SW9473,2026-11-03,SW,CANCELLED,400.73
AA7068,2026-11-27,AA,CANCELLED,1391.69
AA6296,2026-11-19,AA,DELAYED,1257.25
SW4413,2026-11-06,SW,ON_TIME,1430.67
SW9376,2026-11-28,SW,ON_TIME,564.52
DL6816,2026-11-24,DL,DELAYED,1095.38
AA4842,2026-11-29,AA,DELAYED,1254.42
SW5793,2026-11-05,SW,DELAYED,841.77
AA9354,2026-11-14,AA,DELAYED,343.47
SW6170,2026-11-20,SW,CANCELLED,606.27
UA1048,2026-11-14,UA,CANCELLED,1112.31
DL3902,2026-11-22,DL,ON_TIME,396.46
DL2684,2026-11-09,DL,DELAYED,379.55
AA2165,2026-11-16,AA,ON_TIME,850.18
AA7715,2026-11-28,AA,CANCELLED,122.66
DL9746,2026-11-05,DL,DELAYED,721.89
UA762,2026-11-10,UA,DELAYED,732.87
AA1565,2026-11-10,AA,ON_TIME,909.3
SW6076,2026-11-28,SW,DELAYED,1456.2
AA1081,2026-11-11,AA,ON_TIME,730.83
UA2482,2026-11-23,UA,ON_TIME,162.86
DL5494,2026-11-27,DL,DELAYED,223.22
SW6076,2026-11-02,SW,ON_TIME,529.16
SW6966,2026-11-20,SW,ON_TIME,724.93
AA4955,2026-11-23,AA,CANCELLED,226.99
DL6856,2026-11-09,DL,CANCELLED,481.14
SW5162,2026-11-17,SW,CANCELLED,608.57
AA8351,2026-11-25,AA,DELAYED,346.86
AA283,2026-11-20,AA,DELAYED,137.38
UA9937,2026-11-12,UA,DELAYED,194.68
SW7080,2026-11-23,SW,CANCELLED,718.3
UA7547,2026-11-11,UA,ON_TIME,1105.24
DL2352,2026-11-17,DL,CANCELLED,254.07
UA2022,2026-11-12,UA,DELAYED,495.01
SW8257,2026-11-02,SW,ON_TIME,1120.09
DL6849,2026-11-30,DL,DELAYED,633.1
SW2184,2026-11-25,SW,DELAYED,957.14
AA9463,2026-11-11,AA,ON_TIME,497.3
AA5665,2026-11-06,AA,CANCELLED,576.2
AA1117,2026-11-29,AA,DELAYED,1106.94
DL2975,2026-11-21,DL,ON_TIME,1138.01
AA1984,2026-11-18,AA,CANCELLED,1484.73
UA124,2026-11-22,UA,ON_TIME,1051.15
UA8372,2026-11-06,UA,CANCELLED,870.21
UA3272,2026-11-29,UA,ON_TIME,661.7
AA9339,2026-11-21,AA,ON_TIME,534.02
SW7517,2026-11-20,SW,ON_TIME,1366.18
UA507,2026-11-13,UA,DELAYED,587.3
SW6679,2026-11-06,SW,DELAYED,490.98
UA4067,2026-11-11,UA,ON_TIME,1164.08
SW4429,2026-11-10,SW,ON_TIME,362.59
UA8885,2026-11-26,UA,DELAYED,725.0
DL6528,2026-11-06,DL,DELAYED,1379.64
SW1885,2026-11-19,SW,ON_TIME,696.66
DL3837,2026-11-13,DL,DELAYED,518.23
SW7370,2026-11-14,SW,DELAYED,1259.96
UA375,2026-11-07,UA,DELAYED,1489.24
SW7357,2026-11-30,SW,CANCELLED,1229.14
SW3633,2026-11-20,SW,CANCELLED,758.47
AA8615,2026-11-27,AA,ON_TIME,258.11
SW2139,2026-11-03,SW,DELAYED,720.56
